"payment_month","user_id","game_name","revenue_amount","revenue_type","language","has_older_device_model","age"
2023-01-01,L+wA3BIaEKSpxf2uqmtJxQ==,game 3,-37.14,churn,uk,true,25
2022-07-01,LWAxWBdiFs/25YxI4ZGthA==,game 3,-18.54,churn,ru,true,17
2022-11-01,lx3SsUV7NOrv93tCexVp5A==,game 3,-29.85,churn,uk,false,16
2023-01-01,lx3SsUV7NOrv93tCexVp5A==,game 3,-16.2,churn,uk,false,16
2022-09-01,m7Hk77dySHBbxrKgro1Hjg==,game 3,-18.84,churn,uk,false,30
2022-12-01,m7Hk77dySHBbxrKgro1Hjg==,game 3,-13.89,churn,uk,false,30
2023-01-01,MAkig8NeMsTs73r6K0uDpA==,game 3,-18.0,churn,uk,false,20
2022-09-01,mcbWtEz8ADI9GXCi1lfaSA==,game 3,-16.05,churn,uk,true,17
2023-01-01,mEqQ5vHXzsdrqHAQT3zs+g==,game 3,-14.88,churn,uk,true,25
2022-12-01,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,-22.14,churn,uk,false,32
2022-11-01,MJrNeNCAIVBe/OSRGhrelw==,game 3,-69.78,churn,uk,true,21
2022-10-01,MjzYQ3OFStqCMS3HzrxA2g==,game 3,-15.33,churn,ru,false,27
2023-01-01,MjzYQ3OFStqCMS3HzrxA2g==,game 3,-12.72,churn,ru,false,27
2022-11-01,mq7MyR1XHK5rM4mgtKjsgg==,game 3,-12.51,churn,uk,false,40
2022-12-01,MRcEXu/KG95hsIyJM/816A==,game 3,-37.92,churn,uk,false,32
2023-01-01,mRT725ZK68AhE3Sk9xH5cw==,game 3,-50.28,churn,ru,false,29
2023-01-01,MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,-32.22,churn,uk,false,14
2022-09-01,mTha7D/MRe45dQaUAEKV3g==,game 3,-14.73,churn,uk,false,42
2022-10-01,mXihLMwkG8RgO1jsFnJXnA==,game 3,-26.31,churn,uk,false,32
2023-01-01,mY631USB1Y3/I1dHNhoEyA==,game 3,-36.36,churn,uk,false,22
2023-01-01,mzGpnrpyuOB+qfwTJ0XliQ==,game 3,-25.74,churn,ru,false,16
2023-01-01,n8oSWohH4Vi8muIgqbRC+Q==,game 3,-26.7,churn,uk,false,14
2023-01-01,NBaV27MmzBu99zAeNFSjUA==,game 3,-13.38,churn,uk,false,26
2023-01-01,nfIwLLLuemHymdg1HYidrA==,game 3,-13.92,churn,uk,false,19
2022-08-01,ngOdQ8biXsraLxTHS862fw==,game 3,-13.92,churn,ru,false,25
2022-08-01,ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,-17.76,churn,uk,false,18
2023-01-01,njexPkl3G77JLZwwcq2UVA==,game 3,-18.03,churn,uk,false,28
2022-06-01,nklUUkirU5GYU5ZtNOgx8w==,game 3,-40.62,churn,ru,true,20
2022-09-01,nklUUkirU5GYU5ZtNOgx8w==,game 3,-42.84,churn,ru,true,20
2022-12-01,nklUUkirU5GYU5ZtNOgx8w==,game 3,-31.08,churn,ru,true,20
2022-04-01,NMmQVq8bB84KydONJjvTfQ==,game 3,-15.33,churn,uk,true,18
2022-08-01,NntDesROB4ANrudTCXEScA==,game 3,-39.12,churn,ru,false,37
2022-12-01,NntDesROB4ANrudTCXEScA==,game 3,-27.63,churn,ru,false,37
2022-10-01,nNZDz4XCOjUv0OfYF+AAGg==,game 3,-40.38,churn,uk,false,25
2023-01-01,nNZDz4XCOjUv0OfYF+AAGg==,game 3,-65.64,churn,uk,false,25
2023-01-01,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,-108.69,churn,uk,false,22
2023-01-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,-125.28,churn,uk,false,24
2022-11-01,nS8ODZHVyaod50PqOekmOw==,game 3,-12.6,churn,ru,false,44
2022-09-01,o55dseByUOl9s5IQCz1kuQ==,game 3,-15.42,churn,uk,false,22
2022-09-01,O6owe/pXDy1Bk5nfxuCZyw==,game 3,-39.30,churn,ru,false,20
2023-01-01,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,-118.80,churn,uk,false,22
2022-10-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,-35.67,churn,en,false,20
2023-01-01,oKLGTNuEKW70rLmudZaTGQ==,game 3,-32.25,churn,uk,false,18
2023-01-01,omF221BxDxXFh233yUEVeQ==,game 3,-22.8,churn,uk,false,27
2022-09-01,oQQmPjqm7DR+exPmp6xDhg==,game 3,-13.2,churn,uk,false,30
2023-01-01,oQQmPjqm7DR+exPmp6xDhg==,game 3,-13.53,churn,uk,false,30
2022-11-01,orbgZNBGuhZZx63HTAbyIw==,game 3,-35.76,churn,uk,false,25
2023-01-01,ORSvkhCut21rsk0cVtJfJA==,game 3,-56.22,churn,uk,false,21
2023-01-01,+osJakLn8jv4bzFmPieelw==,game 3,-31.32,churn,uk,false,30
2022-08-01,OtAfKAtIU2D/ISKleQ64ug==,game 3,-14.55,churn,uk,false,38
2023-01-01,OU1FxSli7e6szUGr2+7M9A==,game 3,-75.39,churn,uk,false,25
2022-05-01,OwODWxXcsV4bBnhONiLkwg==,game 3,-14.37,churn,uk,false,25
2022-09-01,Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,-36.54,churn,ru,false,18
2022-11-01,Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,-42.90,churn,ru,false,18
2023-01-01,OYDRFRAiT1uYAqbWXOwRfw==,game 3,-82.14,churn,en,false,24
2022-09-01,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,-14.85,churn,uk,false,25
2022-11-01,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,-39.69,churn,uk,false,25
2023-01-01,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,-58.35,churn,uk,false,25
2023-01-01,pA81NE5UM892xwiOsE375g==,game 3,-27.84,churn,uk,false,19
2023-01-01,pLOCMIX+imLIzoDehgdOPA==,game 3,-41.85,churn,uk,false,22
2022-04-01,prNQwR2IPPsvGpFgOpcGaQ==,game 3,-15.66,churn,uk,false,14
2022-06-01,prNQwR2IPPsvGpFgOpcGaQ==,game 3,-95.52,churn,uk,false,14
2022-08-01,prNQwR2IPPsvGpFgOpcGaQ==,game 3,-54.30,churn,uk,false,14
2022-11-01,prNQwR2IPPsvGpFgOpcGaQ==,game 3,-47.46,churn,uk,false,14
2022-08-01,psERjQAamFwr88Zadc4wcQ==,game 3,-13.08,churn,ru,false,22
2022-09-01,PWvj9YoQTtX9FGLgG1CWJQ==,game 3,-18.69,churn,uk,false,16
2022-10-01,PydH3c1l9bUvwz7hsiaBOg==,game 3,-55.17,churn,uk,false,17
2022-09-01,pz7LUOs9i7xgncmHVxQvOw==,game 3,-36.57,churn,ru,false,24
2023-01-01,PzG6g7FMYUPp0RMvXhfesQ==,game 3,-15.9,churn,uk,false,34
2023-01-01,Q0GNgLhqfwwVwtvQhJt58A==,game 3,-56.58,churn,ru,false,24
2023-01-01,Q6BQCpZ1b6I15evvHZ6xYA==,game 3,-74.85,churn,uk,false,17
2022-11-01,q8UcdT1sZCl07AqhDVz5ZA==,game 3,-33.0,churn,uk,false,15
2023-01-01,q8UcdT1sZCl07AqhDVz5ZA==,game 3,-65.46,churn,uk,false,15
2023-01-01,qEF/fPDQLJPXIx6RiSIP1A==,game 3,-28.32,churn,uk,false,20
2022-10-01,qmZRB16NnnCdNHWUcSyVDQ==,game 3,-16.98,churn,ru,false,37
2023-01-01,qmZRB16NnnCdNHWUcSyVDQ==,game 3,-41.94,churn,ru,false,37
2023-01-01,qn61TOwEB0RbKsB+v0D9tw==,game 3,-17.07,churn,ru,false,16
2022-11-01,QoHEss2e+b385deeX2p39Q==,game 3,-13.47,churn,ru,false,22
2022-10-01,qqYyR2vRI+7pgiuyTnVM+A==,game 3,-50.91,churn,ru,false,19
2022-08-01,q/Tz1C31XWaBUDrRn2ezDw==,game 3,-46.89,churn,uk,false,21
2022-09-01,q+yzIb2a/avnS9k89SDQVw==,game 3,-25.83,churn,uk,true,19
2023-01-01,q+yzIb2a/avnS9k89SDQVw==,game 3,-33.81,churn,uk,true,19
2022-11-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,-130.92,churn,en,false,16
2022-09-01,R6aBG9TzvghZNNmGufy5NQ==,game 3,-12.36,churn,ru,false,33
2022-09-01,r9AjQVS2nstu5lpVmDlihA==,game 3,-29.52,churn,ru,false,22
2022-11-01,r9AjQVS2nstu5lpVmDlihA==,game 3,-94.71,churn,ru,false,22
2023-01-01,r9AjQVS2nstu5lpVmDlihA==,game 3,-104.46,churn,ru,false,22
2023-01-01,Re0WtVSaiuBn90MFtMRCww==,game 3,-74.13,churn,uk,false,14
2022-11-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,-23.52,churn,uk,true,18
2023-01-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,-48.75,churn,uk,true,18
2023-01-01,rJEGPACDdmHAmCCp5+QRRw==,game 3,-66.99,churn,uk,true,20
2022-11-01,RoTHCVmIeMQXudXxn3ykNw==,game 3,-32.85,churn,uk,false,21
2022-10-01,RQBsCvxlogTNUidSygqgcQ==,game 3,-45.39,churn,uk,false,28
2022-12-01,RQBsCvxlogTNUidSygqgcQ==,game 3,-41.70,churn,uk,false,28
2022-07-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,-68.58,churn,uk,false,30
2022-10-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,-20.07,churn,uk,false,30
2023-01-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,-12.6,churn,uk,false,30
2022-09-01,RUjQVs2C+H0ejG0h7x1f5A==,game 3,-59.88,churn,uk,false,22
2022-10-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,-103.62,churn,uk,true,18
2023-01-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,-62.79,churn,uk,true,18
2022-07-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,-63.78,churn,uk,false,44
2022-11-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,-34.44,churn,uk,false,44
2023-01-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,-22.14,churn,uk,false,44
2022-11-01,S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,-19.29,churn,uk,false,23
2023-01-01,S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,-34.41,churn,uk,false,23
2022-06-01,s27V1tbCAysovKSY1XcdWQ==,game 3,-12.15,churn,uk,false,34
2022-08-01,s27V1tbCAysovKSY1XcdWQ==,game 3,-13.56,churn,uk,false,34
2022-08-01,S+4OKFlwA3L8VcjOt8TurA==,game 3,-19.98,churn,uk,false,29
2022-07-01,sCKPcG1GIuOo593nRuu1Cw==,game 3,-61.11,churn,uk,false,25
2023-01-01,sCKPcG1GIuOo593nRuu1Cw==,game 3,-135.24,churn,uk,false,25
2022-07-01,ShEJVi+TtuQlvdw2uetd/Q==,game 3,-32.13,churn,uk,false,22
2022-11-01,sQqTFx1o31w2foAIr2LKNw==,game 3,-16.86,churn,uk,false,32
2023-01-01,sQqTFx1o31w2foAIr2LKNw==,game 3,-13.62,churn,uk,false,32
2022-11-01,sthXYk64G/Zkc+7xA3xUbw==,game 2,-47.46,churn,uk,false,21
2023-01-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,-101.46,churn,uk,false,16
2022-08-01,Sx/MqN31Cxf6tOSLIiDtLg==,game 2,-26.79,churn,uk,true,19
2022-05-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,-16.8,churn,ru,false,25
2022-07-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,-63.45,churn,ru,false,25
2022-12-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,-14.19,churn,ru,false,25
2023-01-01,TamEW7rhOwxDSDgAWZHDnQ==,game 3,-21.6,churn,uk,false,23
2023-01-01,tBFTAZra3r5TkHhDubnYyg==,game 3,-16.83,churn,uk,false,19
2022-09-01,to3TWHIKMGoINAlfTdWn+w==,game 3,-19.92,churn,uk,false,28
2023-01-01,TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,-13.14,churn,uk,false,20
2022-05-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,-45.48,churn,ru,false,23
2022-08-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,-65.79,churn,ru,false,23
2022-10-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,-18.51,churn,ru,false,23
2022-10-01,tUlbh1G7KYRxmBaQk4RPIw==,game 3,-35.43,churn,uk,false,34
2022-12-01,TVMqvnxKnEuD9k1v8+cI1g==,game 3,-17.04,churn,uk,false,28
2022-07-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,-14.07,churn,ru,false,20
2022-12-01,TWDA+aUZ8OPMHOtz5cPPXA==,game 3,-14.46,churn,ru,false,20
2023-01-01,UdsILd3VPsla6C2r+wytbA==,game 3,-31.14,churn,uk,false,31
2022-04-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,-20.79,churn,ru,false,17
2022-08-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,-41.01,churn,ru,false,17
2022-11-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,-14.85,churn,ru,false,17
2023-01-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,-28.08,churn,uk,false,17
2022-11-01,UIYPIs8zzm4uX6+FZvTqNw==,game 3,-14.4,churn,ru,false,19
2022-06-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,-28.35,churn,uk,false,16
2022-11-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,-38.1,churn,uk,false,16
2023-01-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,-57.06,churn,uk,false,16
2022-11-01,unoAVprNoepzjDQwQzWj6A==,game 3,-36.75,churn,uk,false,15
2023-01-01,unoAVprNoepzjDQwQzWj6A==,game 3,-55.59,churn,uk,false,15
2023-01-01,URpBYMANMt6h5bDmQtNfwg==,game 3,-173.67,churn,uk,false,17
2022-08-01,urYfKANRgMuaQO9lQnBgnQ==,game 3,-22.35,churn,uk,false,31
2022-09-01,+uszcWROLhovU7doCmFOiQ==,game 2,-22.65,churn,uk,false,18
2022-11-01,+uszcWROLhovU7doCmFOiQ==,game 2,-36.57,churn,uk,false,18
2022-12-01,UuQtA3rK0dpF7TttUoIAyg==,game 3,-59.16,churn,uk,false,19
2023-01-01,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,-28.98,churn,uk,false,26
2023-01-01,UYHkNfMIVuVaH82KijZH3Q==,game 3,-57.06,churn,uk,false,19
2023-01-01,V1hFT6jms7MK4yi6EFdt6A==,game 3,-18.9,churn,uk,true,18
2023-01-01,V7J42heW8l19wiBJ8UpRyw==,game 3,-110.01,churn,ru,false,25
2022-08-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,-94.50,churn,uk,false,18
2023-01-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,-87.24,churn,uk,false,18
2022-11-01,va4krMfpHwzELV/AUI7WHQ==,game 3,-58.20,churn,uk,false,20
2023-01-01,va4krMfpHwzELV/AUI7WHQ==,game 3,-21.87,churn,uk,false,20
2022-11-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,-80.04,churn,uk,false,25
2023-01-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,-21.3,churn,uk,false,25
2022-05-01,Veep00i4vvZbTAVD6GMoiA==,game 3,-48.33,churn,uk,false,38
2022-12-01,Veep00i4vvZbTAVD6GMoiA==,game 3,-14.85,churn,uk,false,38
2023-01-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,-84.75,churn,uk,false,24
2022-11-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,-67.08,churn,uk,false,18
2023-01-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,-39.39,churn,uk,false,18
2022-12-01,VsqfOK9/JhBXzScG5Ybudg==,game 3,-15.66,churn,uk,false,35
2023-01-01,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,-76.80,churn,ru,false,25
2023-01-01,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,-56.58,churn,uk,false,25
2022-09-01,VzxrkGURuahRUx/43mjAFQ==,game 3,-39.48,churn,uk,false,37
2022-11-01,VzxrkGURuahRUx/43mjAFQ==,game 3,-12.33,churn,uk,false,37
2022-08-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,-96.51,churn,uk,false,16
2022-11-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,-36.03,churn,uk,false,16
2023-01-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,-39.18,churn,uk,false,16
2022-05-01,WAdVK2sJHdBL0bCFyVa0ww==,game 3,-24.09,churn,uk,false,14
2023-01-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,-22.71,churn,uk,false,20
2022-08-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,-109.26,churn,uk,false,24
2022-12-01,WDsSR+yQGqoMMBfCxqkZlw==,game 3,-39.24,churn,uk,false,24
2022-11-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,-98.55,churn,ru,false,17
2022-11-01,WHwqHTWZHdOrSBFh/vackQ==,game 3,-66.84,churn,uk,false,18
2022-07-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,-14.04,churn,uk,false,26
2022-10-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,-26.64,churn,uk,false,26
2023-01-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,-13.14,churn,uk,false,26
2022-08-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,-35.22,churn,ru,false,20
2022-12-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,-35.70,churn,ru,false,20
2023-01-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,-30.90,churn,uk,false,23
2022-08-01,wRHnn4opzbqIBjFFNpBJtw==,game 3,-12.99,churn,uk,false,29
2022-12-01,wRHnn4opzbqIBjFFNpBJtw==,game 3,-30.48,churn,uk,false,29
2023-01-01,WRx4ye0bvLc4925ketwxzQ==,game 3,-76.23,churn,uk,false,14
2023-01-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,-13.98,churn,uk,false,26
2022-06-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,-68.73,churn,uk,false,23
2022-11-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,-26.28,churn,uk,false,23
2022-11-01,XD0CalOV926o6zGoOAKfVA==,game 3,-12.75,churn,uk,true,14
2022-04-01,XE2e8BsmBo72HxABlJmsRw==,game 3,-38.16,churn,uk,false,20
2022-09-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,-13.47,churn,uk,false,20
2023-01-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,-20.88,churn,ru,true,21
2022-11-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,-16.35,churn,uk,false,38
2023-01-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,-46.38,churn,uk,false,38
2022-11-01,XqdSNtx2TLDI6FMex45KTw==,game 3,-17.13,churn,uk,false,33
2023-01-01,xSi5UajdkNHXppWOTm6g8w==,game 3,-90.12,churn,uk,false,20
2022-10-01,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,-44.04,churn,ru,false,24
2023-01-01,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,-55.68,churn,ru,false,24
2022-08-01,xU11jJIA4UIYu7pmqJ4kvg==,game 3,-27.06,churn,uk,false,25
2023-01-01,xU11jJIA4UIYu7pmqJ4kvg==,game 3,-18.3,churn,uk,false,25
2022-06-01,xVwGwMaEG1yZydv5VIfEQA==,game 3,-17.4,churn,uk,false,22
2023-01-01,xVwGwMaEG1yZydv5VIfEQA==,game 3,-51.45,churn,uk,false,22
2023-01-01,xxq2c4woAI3bLul1xOzwtQ==,game 3,-17.49,churn,uk,false,23
2023-01-01,xZMY1f3dijkAd2lWkkI4Ow==,game 3,-24.69,churn,uk,true,21
2023-01-01,YC2fZQTQXV2UR1/WHDrVqw==,game 3,-72.42,churn,uk,false,14
2023-01-01,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,-93.84,churn,uk,false,16
2022-09-01,yH7KH2AG/PGgQiNV7uTTGg==,game 3,-14.88,churn,ru,false,19
2022-11-01,yH7KH2AG/PGgQiNV7uTTGg==,game 3,-54.69,churn,ru,false,19
2022-10-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,-45.12,churn,uk,false,28
2022-11-01,ymEApWLjh3I9oLJnWIBHFA==,game 3,-17.7,churn,uk,false,19
2023-01-01,ymEApWLjh3I9oLJnWIBHFA==,game 3,-24.09,churn,uk,false,19
2022-11-01,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,-43.53,churn,uk,false,15
2022-11-01,ytNOQh7e6qNGQNC0T3RBxw==,game 3,-17.82,churn,ru,true,26
2023-01-01,ytNOQh7e6qNGQNC0T3RBxw==,game 3,-16.47,churn,ru,true,26
2022-12-01,yZ1P1v1eYIbyD5wRy0chGw==,game 3,-30.78,churn,uk,false,33
2022-08-01,Z7/6qvk8WKH3uR6IMYlCxw==,game 3,-25.20,churn,uk,false,30
2022-10-01,Z7/6qvk8WKH3uR6IMYlCxw==,game 3,-29.67,churn,uk,false,30
2022-12-01,Z7/6qvk8WKH3uR6IMYlCxw==,game 3,-19.05,churn,uk,false,30
2022-04-01,ZeMBdi9hmR0vUv+lyZiypQ==,game 3,-25.41,churn,uk,false,22
2022-09-01,zeu++qOqokuGcT0ghN97bQ==,game 3,-59.34,churn,ru,false,34
2022-11-01,zeu++qOqokuGcT0ghN97bQ==,game 3,-31.8,churn,ru,false,34
2022-10-01,ZgTMXDOYCQOiAw4VI8H7AA==,game 3,-79.17,churn,uk,false,25
2023-01-01,ZgTMXDOYCQOiAw4VI8H7AA==,game 3,-12.21,churn,uk,false,25
2022-11-01,ZmjMhgyYl6o8iFq964FEWg==,game 3,-41.76,churn,ru,false,17
2023-01-01,ZmjMhgyYl6o8iFq964FEWg==,game 3,-16.95,churn,ru,false,17
2022-09-01,ZmnZeh2zth0OyQaAzd6eTA==,game 3,-13.74,churn,uk,false,41
2022-06-01,zmZPan/KZoyrIR2r/SvLdA==,game 3,-133.14,churn,ru,false,15
2023-01-01,zmZPan/KZoyrIR2r/SvLdA==,game 3,-100.05,churn,ru,false,15
2023-01-01,zPcHw1fZkSGh7nJeVe2QYw==,game 3,-39.66,churn,ru,true,14
2023-01-01,zSepnWFgLH0tQb1s4mxKZQ==,game 3,-39.51,churn,uk,false,24
2023-01-01,ztW05pPmN1YloSEDlJoJ3g==,game 3,-32.94,churn,uk,false,20
2022-09-01,ZU1vF9G4TjB+iEZ001MU3g==,game 3,-23.1,churn,ru,false,29
2022-11-01,ZU1vF9G4TjB+iEZ001MU3g==,game 3,-16.11,churn,ru,false,29
2023-01-01,ZU1vF9G4TjB+iEZ001MU3g==,game 3,-12.69,churn,ru,false,29
2022-08-01,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,-71.58,churn,uk,false,22
2023-01-01,ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,-50.70,churn,uk,false,22
2022-11-01,"14RMzQMoG017OLkaDBFjng==",game 3,12.75,back_from_churn_revenue,uk,false,36
2022-12-01,"2be8IOVjt9pzDDEVqZwIKQ==",game 3,69.96,back_from_churn_revenue,ru,false,25
2022-10-01,"2FYEYdoJMUOtbJ6TruruWA==",game 3,42.84,back_from_churn_revenue,ru,false,20
2022-10-01,"2onLVyXEEj2aH+D4N9ldYQ==",game 3,42.72,back_from_churn_revenue,uk,false,16
2022-09-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,12.12,back_from_churn_revenue,uk,false,23
2022-08-01,"3KHhqZr7/1n2+bTP13WuXA==",game 3,20.19,back_from_churn_revenue,uk,false,16
2022-07-01,"3rCdNEPkh3vwmYB0BVadEw==",game 3,21.87,back_from_churn_revenue,ru,false,27
2022-12-01,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,26.73,back_from_churn_revenue,uk,true,21
2022-11-01,"4b7l8C489HEJirtoe7xtFg==",game 3,31.26,back_from_churn_revenue,uk,true,20
2022-12-01,"4btLP2zvi8eBV0t08fdkKQ==",game 3,92.10,back_from_churn_revenue,ru,false,20
2022-07-01,"4oH5e29koOH9zNYW8Kwcsg==",game 3,18.06,back_from_churn_revenue,uk,false,28
2022-11-01,"4pssft0TgDfiQexjbe25lw==",game 3,37.80,back_from_churn_revenue,ru,false,26
2022-12-01,"6NexxpTuLaFmuoksJ0l8rg==",game 3,102.84,back_from_churn_revenue,uk,false,24
2022-05-01,"72brUr/DKItStlTen5pHYg==",game 3,19.92,back_from_churn_revenue,uk,false,24
2022-09-01,"75lEf3nSWLSf6GncqhR9gQ==",game 3,13.8,back_from_churn_revenue,ru,false,22
2022-08-01,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,48.18,back_from_churn_revenue,ru,false,23
2022-11-01,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,14.43,back_from_churn_revenue,ru,false,23
2022-11-01,"7GCGwypiXsxGxetp6/KmnA==",game 3,45.00,back_from_churn_revenue,uk,false,31
2022-09-01,"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,15.06,back_from_churn_revenue,uk,false,29
2022-07-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,82.32,back_from_churn_revenue,ru,false,22
2022-12-01,"7YaJfLI3RPGUEN2esrQxsQ==",game 3,26.67,back_from_churn_revenue,ru,false,15
2022-06-01,"7zbxKst2yi3pfdVI8iEChw==",game 3,13.05,back_from_churn_revenue,ru,false,15
2022-08-01,"7zbxKst2yi3pfdVI8iEChw==",game 3,18.3,back_from_churn_revenue,ru,false,15
2022-12-01,"7zbxKst2yi3pfdVI8iEChw==",game 3,13.05,back_from_churn_revenue,ru,false,15
2022-11-01,"8ncYOMYXeKDelzX40EnuLA==",game 3,33.57,back_from_churn_revenue,uk,false,19
2022-06-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,107.40,back_from_churn_revenue,uk,false,24
2022-11-01,ABuPH1LovAomZwU+2iw0Lw==,game 3,105.99,back_from_churn_revenue,uk,false,18
2022-06-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,96.33,back_from_churn_revenue,ru,false,23
2022-12-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,20.64,back_from_churn_revenue,ru,false,23
2022-10-01,B8zuTsAC2iJ98u2nlv/fUw==,game 3,56.28,back_from_churn_revenue,uk,true,21
2022-05-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,30.72,back_from_churn_revenue,uk,true,18
2022-08-01,BDvlXttM/hbupcLic+5ZWg==,game 3,13.59,back_from_churn_revenue,uk,false,29
2022-06-01,BJlqmsfEshc/QjsD7VgEjg==,game 3,113.76,back_from_churn_revenue,ru,false,18
2022-09-01,BJlqmsfEshc/QjsD7VgEjg==,game 3,21.51,back_from_churn_revenue,ru,false,18
2022-10-01,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,27.00,back_from_churn_revenue,uk,true,14
2022-12-01,bZDMuXKM3RFajmZa/yIpsw==,game 3,80.58,back_from_churn_revenue,uk,false,23
2022-11-01,C6w5XTf8lIfc+VFmC7/bVw==,game 3,29.22,back_from_churn_revenue,uk,false,40
2022-11-01,CfgvA7ntuRJL/qdscwgMVw==,game 3,56.40,back_from_churn_revenue,ru,false,24
2022-09-01,cOCixiBbcAHemYgbNdoTcw==,game 3,42.81,back_from_churn_revenue,uk,false,20
2022-11-01,cv6g2/jSkR+FwO58WY85DQ==,game 3,23.28,back_from_churn_revenue,uk,false,20
2022-12-01,D0sawvsyqnyUMXNy+aXo7Q==,game 3,48.18,back_from_churn_revenue,uk,false,19
